rundate,report_period,region_num,foreign_region,foreign_country,uk_group,uk_apt,foreign_apt,ty_t_pax,ty_s_pax,ty_c_pax,ly_t_pax,ly_s_pax,ly_c_pax,pc_change
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,KEFALLINIA,14131,14131,0,1622,1622,0,771.20838
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,KOS,31479,31479,0,4971,4971,0,533.25287
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,RHODES,48371,48371,0,12241,12241,0,295.15562
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,SALONIKA,7683,7683,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,SKIATHOS,12245,12245,0,2584,2584,0,373.87771
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,THIRA (SANTORINI),8014,8014,0,981,981,0,716.92151
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,GREECE,2,NEWCASTLE,ZAKINTHOS,47119,47119,0,10020,10020,0,370.2495
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,GREECE,2,NORWICH,CORFU,8577,0,8577,2575,0,2575,233.08738
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,GREECE,2,NORWICH,HERAKLION,8512,0,8512,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,GREECE,2,NORWICH,RHODES,8315,0,8315,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,GREECE,2,SOUTHAMPTON,MIKONOS,2205,2205,0,409,409,0,439.1198
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,GREECE,2,TEESSIDE INTERNATIONAL AIRPORT,CORFU,5563,5563,0,2120,2120,0,162.40566
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,GATWICK,CORK,110358,110358,0,6126,6126,0,1701.46915
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,GATWICK,DUBLIN,1155114,1155037,77,319909,319850,59,261.07581
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,GATWICK,IRELAND WEST(KNOCK),63708,63708,0,2115,2115,0,2912.19858
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,GATWICK,SHANNON,109094,109094,0,33642,33529,113,224.27917
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,HEATHROW,CORK,297556,297556,0,52235,52235,0,469.6487
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,HEATHROW,DUBLIN,1320119,1320004,115,403547,403297,250,227.12893
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,HEATHROW,SHANNON,194272,194272,0,24105,24105,0,705.94068
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LONDON CITY,DUBLIN,206945,206945,0,53442,53442,0,287.23289
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LUTON,CORK,68339,68339,0,17681,17681,0,286.51094
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LUTON,DUBLIN,328568,328568,0,85110,85110,0,286.05099
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LUTON,IRELAND WEST(KNOCK),128994,128994,0,38084,38084,0,238.70917
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LUTON,KERRY COUNTY,101351,101351,0,35166,35166,0,188.20736
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,LUTON,SHANNON,3593,3593,0,6065,6065,0,-40.75845
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,STANSTED,CORK,263107,263107,0,40658,40658,0,547.12234
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,STANSTED,DUBLIN,815761,815387,374,308546,308546,0,164.38878
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,STANSTED,IRELAND WEST(KNOCK),143243,143243,0,36506,36506,0,292.38207
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,STANSTED,KERRY COUNTY,69848,69848,0,24259,24259,0,187.92613
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,1,STANSTED,SHANNON,192173,192000,173,63554,63548,6,202.37751
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,ABERDEEN,CORK,0,0,0,203,11,192,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,ABERDEEN,DUBLIN,27012,27012,0,3953,3953,0,583.32912
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,ABERDEEN,WATERFORD,0,0,0,34,0,34,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BELFAST CITY (GEORGE BEST),DUBLIN,16,16,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BELFAST INTERNATIONAL,CORK,42,0,42,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BELFAST INTERNATIONAL,DUBLIN,416,136,280,480,330,150,-13.33333
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BELFAST INTERNATIONAL,KERRY COUNTY,120,0,120,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BELFAST INTERNATIONAL,SHANNON,182,182,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BIGGIN HILL,CORK,2,0,2,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BIGGIN HILL,DUBLIN,22,0,22,6,0,6,266.66667
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BIGGIN HILL,IRELAND WEST(KNOCK),0,0,0,13,0,13,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BIGGIN HILL,KERRY COUNTY,58,0,58,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BIRMINGHAM,CORK,45248,45248,0,1898,1898,0,2283.98314
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BIRMINGHAM,DUBLIN,673042,673042,0,183805,183652,153,266.17176
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BIRMINGHAM,IRELAND WEST(KNOCK),21614,21614,0,7,0,7,308671.42857
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BIRMINGHAM,SHANNON,33450,33202,248,3746,3519,227,792.95248
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BOURNEMOUTH,DUBLIN,28983,28983,0,4016,4016,0,621.68825
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BOURNEMOUTH,SHANNON,360,0,360,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BRISTOL,DUBLIN,351152,351037,115,106005,105901,104,231.25985
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,BRISTOL,IRELAND WEST(KNOCK),35716,35716,0,10568,10568,0,237.96366
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,CARDIFF WALES,CORK,94,0,94,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,CARDIFF WALES,DUBLIN,64126,63330,796,7870,7003,867,714.81576
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,CARDIFF WALES,SHANNON,266,0,266,1044,432,612,-74.52107
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,DONCASTER SHEFFIELD,SHANNON,47,0,47,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,DUNDEE,DUBLIN,0,0,0,9,0,9,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,EAST MIDLANDS INTERNATIONAL,DUBLIN,136552,136297,255,27247,27247,0,401.16343
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,EAST MIDLANDS INTERNATIONAL,IRELAND WEST(KNOCK),44535,44535,0,12100,12100,0,268.05785
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,EDINBURGH,CORK,131059,131059,0,2494,2494,0,5154.97193
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,EDINBURGH,DUBLIN,572050,571842,208,157626,157255,371,262.91602
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,EDINBURGH,IRELAND WEST(KNOCK),36452,36452,0,6292,6292,0,479.33884
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,EDINBURGH,SHANNON,37581,37284,297,5721,5584,137,556.89565
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,EXETER,DUBLIN,17019,17019,0,90,0,90,18810
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,EXETER,SHANNON,547,0,547,91,0,91,501.0989
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,GLASGOW,DONEGAL,0,0,0,1534,1534,0,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,GLASGOW,DUBLIN,402362,401852,510,94876,94577,299,324.0925
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,GLASGOW,IRELAND WEST(KNOCK),89,0,89,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,GLASGOW,SHANNON,161,0,161,45,0,45,257.77778
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,GUERNSEY,CORK,122,122,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,GUERNSEY,DUBLIN,6984,6984,0,37,0,37,18775.67568
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,INVERNESS,DUBLIN,5489,5489,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,INVERNESS,SHANNON,6,0,6,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,ISLE OF MAN,DUBLIN,25287,25287,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,JERSEY,DUBLIN,11830,11830,0,95,53,42,12352.63158
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,LEEDS BRADFORD,DUBLIN,228346,228157,189,41371,41371,0,451.94702
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,LIVERPOOL (JOHN LENNON),CORK,56486,56486,0,9781,9781,0,477.50741
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,LIVERPOOL (JOHN LENNON),DUBLIN,338156,338156,0,72061,71987,74,369.26354
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,LIVERPOOL (JOHN LENNON),IRELAND WEST(KNOCK),83846,83846,0,29866,29866,0,180.74064
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,MANCHESTER,CORK,163188,163118,70,2508,2508,0,6406.69856
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,MANCHESTER,DUBLIN,810494,810410,84,250163,250137,26,223.98636
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,MANCHESTER,IRELAND WEST(KNOCK),25301,25301,0,8219,8219,0,207.8355
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,MANCHESTER,KERRY COUNTY,24061,24061,0,10924,10924,0,120.25815
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,MANCHESTER,SHANNON,62192,62192,0,17168,17168,0,262.25536
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,NEWCASTLE,CORK,4602,4602,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,NEWCASTLE,DUBLIN,176672,176672,0,41775,41775,0,322.91323
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,NEWCASTLE,SHANNON,39,0,39,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,NEWQUAY,DUBLIN,17399,17399,0,56,56,0,30969.64286
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,PRESTWICK,DUBLIN,905,499,406,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,PRESTWICK,SHANNON,180,140,40,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,SOUTHAMPTON,CORK,64,0,64,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,SOUTHAMPTON,DUBLIN,30561,30493,68,7636,7636,0,300.22263
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,SOUTHAMPTON,KERRY COUNTY,905,3,902,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,SOUTHAMPTON,SHANNON,275,0,275,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,IRISH REPUBLIC,2,TEESSIDE INTERNATIONAL AIRPORT,DUBLIN,1675,1675,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,BARI (PALESE),120287,120287,0,3747,3747,0,3110.22151
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,BERGAMO,39781,39781,0,2536,2493,43,1468.65142
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,BOLOGNA,35658,35658,0,140,140,0,25370
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,BRINDISI,22447,22447,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,CAGLIARI (ELMAS),61665,58917,2748,1273,1273,0,4744.06913
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,CATANIA (FONTANAROSSA),201103,200837,266,22126,22126,0,808.89903
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,FLORENCE,130618,130618,0,21265,21265,0,514.23936
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,GENOA,12045,11998,47,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,LAMETIA-TERME,8211,0,8211,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,MILAN (LINATE),84274,84272,2,16905,16905,0,398.51523
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,MILAN (MALPENSA),553763,553636,127,62005,61635,370,793.09411
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,NAPLES,266352,246268,20084,26495,26495,0,905.29156
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,OLBIA,90867,78898,11969,11793,11623,170,670.51641
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,PALERMO,63455,63455,0,2886,2886,0,2098.71795
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,PISA,153477,153477,0,17867,17867,0,758.99703
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,ROME (CIAMPINO),0,0,0,90,0,90,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,ROME (FIUMICINO),573555,571788,1767,46743,46343,400,1127.03934
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,TRIESTE (RONCHI DEI LEGIONARI),104,0,104,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,TURIN,111412,95356,16056,4234,2350,1884,2531.36514
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,VENICE,323812,323812,0,18538,18538,0,1646.74722
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,GATWICK,VERONA VILLAFRANCA,173664,155596,18068,8990,8485,505,1831.74638
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,BARI (PALESE),0,0,0,6406,6406,0,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,BERGAMO,914,914,0,11,0,11,8209.09091
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,BOLOGNA,201891,201891,0,29723,29651,72,579.24166
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,BRINDISI,26292,26292,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,CATANIA (FONTANAROSSA),30080,30080,0,9651,9473,178,211.67755
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,FLORENCE,346,346,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,MILAN (LINATE),463266,463266,0,183223,183223,0,152.84271
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,MILAN (MALPENSA),216926,216926,0,41956,41275,681,417.03213
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,NAPLES,180259,180259,0,40833,40737,96,341.45422
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,OLBIA,38509,38509,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,PALERMO,22472,22472,0,1758,1593,165,1178.27076
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,PERUGIA,19610,19610,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,PISA,134557,134557,0,32516,32516,0,313.81781
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,RIMINI,0,0,0,88,0,88,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,ROME (FIUMICINO),576295,576180,115,211846,211536,310,172.03487
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,TURIN,29260,29260,0,3382,3174,208,765.16854
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,VENICE,296739,296739,0,68228,68228,0,334.92261
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,HEATHROW,VERONA VILLAFRANCA,5494,5494,0,1023,1023,0,437.0479
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LONDON CITY,FLORENCE,95467,95467,0,17999,17999,0,430.40169
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LONDON CITY,MILAN (LINATE),81499,81499,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LONDON CITY,MILAN (MALPENSA),31350,31350,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LONDON CITY,PISA,132,132,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LUTON,BARI (PALESE),123,123,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LUTON,BOLOGNA,54924,54755,169,10335,10335,0,431.43687
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LUTON,CATANIA (FONTANAROSSA),71082,71082,0,10552,10552,0,573.63533
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LUTON,MILAN (MALPENSA),92489,92489,0,46496,46496,0,98.91819
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LUTON,NAPLES,134023,133802,221,28529,28529,0,369.77812
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LUTON,OLBIA,9149,9149,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LUTON,PALERMO,27403,27403,0,8269,8269,0,231.39436
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LUTON,PISA,17301,17301,0,95,95,0,18111.57895
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LUTON,RIMINI,0,0,0,295,0,295,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LUTON,ROME (FIUMICINO),12197,12197,0,15017,14779,238,-18.77872
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LUTON,TURIN,3981,3981,0,594,594,0,570.20202
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,LUTON,VENICE,30949,30949,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,ALGHERO (FERTILIA),24778,24778,0,10038,10038,0,146.842
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,ANCONA,82670,82670,0,25720,25720,0,221.42302
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,BARI (PALESE),104585,104585,0,41572,41572,0,151.57558
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,BERGAMO,441375,441375,0,125359,125359,0,252.0888
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,BOLOGNA,186890,186890,0,48416,48416,0,286.00876
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,BRINDISI,62335,62335,0,22872,22872,0,172.53847
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,CAGLIARI (ELMAS),55748,55580,168,16973,16973,0,228.45107
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,CATANIA (FONTANAROSSA),15259,15259,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,FLORENCE,90,90,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,GENOA,61795,61795,0,20228,20228,0,205.49239
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,LAMETIA-TERME,49169,49169,0,16527,16527,0,197.50711
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,MILAN (LINATE),53,53,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,MILAN (MALPENSA),300009,300009,0,74845,74845,0,300.8404
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,NAPLES,172551,172551,0,52859,52859,0,226.43637
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,OLBIA,7040,7040,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,PALERMO,106339,106339,0,44772,44772,0,137.51228
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,PERUGIA,76066,76066,0,22837,22837,0,233.08228
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,PESCARA,77431,77431,0,24831,24831,0,211.83198
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,PISA,256933,256933,0,63039,63039,0,307.57785
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,RIMINI,11446,11446,0,4522,4522,0,153.11809
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,ROME (CIAMPINO),470293,470293,0,120411,120411,0,290.57312
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,ROME (FIUMICINO),1954,1106,848,542,542,0,260.51661
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,TRAPANI,24216,24216,0,612,612,0,3856.86275
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,TREVISO,44021,44021,0,32153,32153,0,36.91102
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,TRIESTE (RONCHI DEI LEGIONARI),49939,49939,0,13445,13445,0,271.43176
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,TURIN,128625,123343,5282,40948,40501,447,214.11791
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,VENICE,271495,271369,126,64827,64827,0,318.79927
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,1,STANSTED,VERONA VILLAFRANCA,73062,73062,0,15866,15866,0,360.49414
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,2,ABERDEEN,CATANIA (FONTANAROSSA),0,0,0,40,0,40,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,2,BELFAST CITY (GEORGE BEST),BERGAMO,0,0,0,605,605,0,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,2,BELFAST CITY (GEORGE BEST),MILAN (MALPENSA),0,0,0,35,0,35,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,2,BELFAST CITY (GEORGE BEST),PISA,0,0,0,34,0,34,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,2,BELFAST CITY (GEORGE BEST),TRIESTE (RONCHI DEI LEGIONARI),41,0,41,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,2,BELFAST INTERNATIONAL,BERGAMO,0,0,0,1064,1064,0,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,2,BELFAST INTERNATIONAL,MILAN (MALPENSA),40,0,40,83,0,83,-51.80723
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,ITALY,2,BELFAST INTERNATIONAL,PARMA,0,0,0,268,0,268,-100
